Source,Package name,Package ID,ISBN,Unformatted ISBN,Book Title,Year,ISSN,Series Title,Volume,Imprint,Available Online,Status,Remarks,Shortcut URL
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-803725-6,9780128037256,Biotechnology of Microbial Enzymes,2017,,,,Academic Press,12-Aug-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128037256
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-809847-9,9780128098479,"Biochemistry of Collagens, Laminins and Elastin",2016,,,,Academic Press,12-Aug-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128098479
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-802404-1,9780128024041,Percutaneous Surgery of the Upper Urinary Tract,2016,,,,Academic Press,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128024041
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-803312-8,9780128033128,Cardiovascular Diseases,2017,,,,Academic Press,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128033128
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-12-803765-2,9780128037652,Dynamic Risk Analysis in the Chemical and Petroleum Industry,2017,,,,Butterworth-Heinemann,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128037652
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-12-805121-4,9780128051214,The Safety Critical Systems Handbook (Fourth Edition),2016,,,,Butterworth-Heinemann,12-Aug-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128051214
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-444-63505-1,9780444635051,New and Future Developments in Microbial Biotechnology and Bioengineering,2016,,,,Elsevier,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780444635051
S&T,eBook - Chemical Engineering 2016,EBCCE16,978-0-444-63507-5,9780444635075,New and Future Developments in Microbial Biotechnology and Bioengineering,2016,,,,Elsevier,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780444635075
S&T,eBook - Chemistry 2016,EBCC16,978-0-12-801894-1,9780128018941,Carboranes (Third Edition),2016,,,,Academic Press,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128018941
S&T,eBook - Engineering 2016,EBCE16,978-0-12-398281-0,9780123982810,Academic Press Library in Mobile and Wireless Communications,2016,,,,Academic Press,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780123982810
S&T,eBook - Engineering 2016,EBCE16,978-0-12-803136-0,9780128031360,Learning-Based Adaptive Control,2017,,,,Butterworth-Heinemann,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128031360
S&T,eBook - Engineering 2016,EBCE16,978-1-78548-091-1,9781785480911,e-Health Systems,2016,,,,Elsevier,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781785480911
S&T,eBook - Environmental Science 2016,EBCES16,978-0-12-803371-5,9780128033715,Marine Ecotoxicology,2017,,,,Academic Press,12-Aug-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128033715
S&T,eBook - Finance 2016,EBCF16,978-0-12-803776-8,9780128037768,Handbook of Frontier Markets,2016,,,,Academic Press,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128037768
S&T,eBook - Finance 2016,EBCF16,978-0-12-809200-2,9780128092002,Handbook of Frontier Markets,2016,,,,Academic Press,12-Aug-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128092002
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100660-3,9780081006603,Activated Carbon Fiber and Textiles,2017,,Woodhead Publishing Series in Textiles,,Woodhead Publishing,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081006603
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-804832-0,9780128048320,Biomarkers in Alzheimer's Disease,2017,,,,Academic Press,12-Aug-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128048320
S&T,eBook - Psychology 2016,EBCP16,978-0-12-801850-7,9780128018507,Self-Regulation and Ego Control,2016,,,,Academic Press,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128018507
S&T,eBook - Social Sciences 2016,EBCSS16,978-0-08-100564-4,9780081005644,Knowledge Management in Libraries,2016,,,,Chandos Publishing,12-Aug-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005644
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-08-100528-6,9780081005286,The Microwave Processing of Foods (Second Edition),2017,,"Woodhead Publishing Series in Food Science, Technology and Nutrition",,Woodhead Publishing,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005286
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-800878-2,9780128008782,Nutrition Economics,2017,,,,Academic Press,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128008782
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-1-63067-065-8,9781630670658,Soap Manufacturing Technology (Second Edition),2016,,,,AOCS Press,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781630670658
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-809372-6,9780128093726,Technical Career Survival Handbook,2017,,,,Academic Press,11-Nov-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128093726
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-800871-3,9780128008713,Mass Spectrometry for the Clinical Laboratory,2017,,,,Academic Press,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128008713
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-803014-1,9780128030141,Biomarkers of Kidney Disease (Second Edition),2017,,,,Academic Press,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128030141
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-12-800980-2,9780128009802,Education and Training for the Oil and Gas Industry,2017,,,,Elsevier,11-Nov-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128009802
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-1-78548-105-5,9781785481055,Land Surface Remote Sensing,2017,,,,Elsevier,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9781785481055
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-1-78548-159-8,9781785481598,Microwave Remote Sensing of Land Surface,2017,,,,Elsevier,11-Nov-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9781785481598
S&T,eBook - Engineering 2016,EBCE16,978-0-12-405874-3,9780124058743,Intelligent Vibration Control in Civil Engineering Structures,2015,,,,Academic Press,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780124058743
S&T,eBook - Engineering 2016,EBCE16,978-0-12-804443-8,9780128044438,Structural Cross Sections,2017,,,,Butterworth-Heinemann,11-Nov-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128044438
S&T,eBook - Engineering 2016,EBCE16,978-0-12-811035-5,9780128110355,Total Quality Management,2017,,,,Butterworth-Heinemann,11-Nov-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128110355
S&T,eBook - Engineering 2016,EBCE16,978-0-12-811754-5,9780128117545,Pollution Control and Resource Recovery,2017,,,,Butterworth-Heinemann,11-Nov-2016,Active,Added in September 2016,http://www.sciencedirect.com/science/book/9780128117545
S&T,eBook - Environmental Science 2016,EBCES16,978-0-12-804312-7,9780128043127,Mycorrhizal Mediation of Soil,2017,,,,Elsevier,11-Nov-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128043127
S&T,eBook - Finance 2016,EBCF16,978-1-78548-198-7,9781785481987,Stochastic Models of Financial Mathematics,2017,,,,Elsevier,11-Nov-2016,Active,Added in September 2016,http://www.sciencedirect.com/science/book/9781785481987
S&T,eBook - Immunology and Microbiology 2016,EBCIM16,978-0-12-375156-0,9780123751560,Fenner and White's Medical Virology (Fifth Edition),2016,,,,Academic Press,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780123751560
S&T,eBook - Materials Science 2016,EBCMS16,978-0-08-100512-5,9780081005125,Optical Interconnects for Data Centers,2017,,Woodhead Publishing Series in Electronic and Optical Materials,,Woodhead Publishing,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081005125
S&T,eBook - Materials Science 2016,EBCMS16,978-0-12-802792-9,9780128027929,Materials and Devices for Bone Disorders,2017,,,,Academic Press,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128027929
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2016",EBCPTPS16,978-0-12-803620-4,9780128036204,A Comprehensive Guide to Toxicology in Nonclinical Drug Development (Second Edition),2017,,,,Academic Press,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128036204
S&T,eBook - Social Sciences 2016,EBCSS16,978-0-08-100021-2,9780081000212,Map Librarianship,2017,,Chandos Information Professional Series,,Chandos Publishing,11-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081000212
S&T,eBook - Social Sciences 2016,EBCSS16,978-0-08-102025-8,9780081020258,Elements of Information Organization and Dissemination,2017,,,,Chandos Publishing,11-Nov-2016,Active,Added in September 2016,http://www.sciencedirect.com/science/book/9780081020258
S&T,eBook - Biomedical Science and Medicine 2016,EBCBSM16,978-0-12-801283-3,9780128012833,"Cardiac MRI in Diagnosis, Clinical Management, and Prognosis of Arrhythmogenic Right Ventricular Cardiomyopathy/Dysplasia",2016,,,,Academic Press,11-Mar-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128012833
S&T,eBook - Chemistry 2016,EBCC16,978-0-12-801076-1,9780128010761,Drug-Like Properties (Second Edition),2016,,,,Academic Press,11-Mar-2016,Active,Added in May 2016,http://www.sciencedirect.com/science/book/9780128010761
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-803291-6,9780128032916,Windows Registry Forensics (Second Edition),2015,,,,Syngress,11-Mar-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128032916
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-804454-4,9780128044544,Implementing Digital Forensic Readiness,2016,,,,Syngress,11-Mar-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128044544
S&T,eBook - Energy 2016,EBCEN16,978-0-08-100312-1,9780081003121,Sustainable Energy from Salinity Gradients,2016,,,,Woodhead Publishing,11-Mar-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081003121
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100148-6,9780081001486,Structural Health Monitoring (SHM) in Aerospace Structures,2016,,WPCE/Woodhead Publishing Series in Composites Science and Engineering,,Woodhead Publishing,11-Mar-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081001486
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100647-4,9780081006474,"Refrigeration, Air Conditioning and Heat Pumps (Fifth Edition)",2016,,,,Butterworth-Heinemann,11-Mar-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081006474
S&T,eBook - Engineering 2016,EBCE16,978-0-12-802069-2,9780128020692,Highway Bridge Maintenance Planning and Scheduling,2016,,,,Butterworth-Heinemann,11-Mar-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128020692
S&T,eBook - Engineering 2016,EBCE16,978-0-12-803228-2,9780128032282,Biomechanics of the Female Pelvic Floor,2016,,,,Academic Press,11-Mar-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128032282
S&T,eBook - Engineering 2016,EBCE16,978-0-12-803894-9,9780128038949,Microwave Wireless Communications,2016,,,,Academic Press,11-Mar-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128038949
S&T,eBook - Engineering 2016,EBCE16,978-0-12-809197-5,9780128091975,Steel Corrosion-Induced Concrete Cracking,2016,,,,Butterworth-Heinemann,11-Mar-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128091975
S&T,eBook - Materials Science 2016,EBCMS16,978-0-12-802993-0,9780128029930,Silicon Carbide Biotechnology (Second Edition),2016,,,,Elsevier,11-Mar-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128029930
S&T,eBook - Materials Science 2016,EBCMS16,978-0-323-43138-5,9780323431385,External Magnetic Field Effects on Hydrothermal Treatment of Nanofluid,2016,,S543/Micro and Nano Technologies,,William Andrew Publishing,11-Mar-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780323431385
S&T,eBook - Neuroscience 2016,EBCN16,978-0-12-800213-1,9780128002131,Neuropathology of Drug Addictions and Substance Misuse,2016,,,,Academic Press,11-Mar-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128002131
S&T,eBook - Social Sciences 2016,EBCSS16,978-0-08-100193-6,9780081001936,The Fortuitous Teacher,2016,,,,Chandos Publishing,11-Mar-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081001936
S&T,eBook - Chemistry 2016,EBCC16,978-0-444-63603-4,9780444636034,Studies in Natural Products Chemistry,2016,1572-5995,Studies in Natural Products Chemistry,47,Elsevier,11-Feb-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780444636034
S&T,eBook - Engineering 2016,EBCE16,978-0-12-802685-4,9780128026854,Amorphous and Nano Alloys Electroless Depositions,2016,,,,Elsevier,11-Dec-2015,Inactive,Withdrawn in December 2015,http://www.sciencedirect.com/science/book/9780128026854
S&T,"eBook - Pharmacology, Toxicology and Pharmaceutical Science 2016",EBCPTPS16,978-0-12-804700-2,9780128047002,"{Advances in Molecular Toxicology, Volume 10}",2016,1872-0854,Advances in Molecular Toxicology,10,Elsevier,10-Nov-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128047002
S&T,"eBook - Agricultural, Biological, and Food Sciences 2016",EBCABS16,978-0-12-802167-5,9780128021675,The Molecular Nutrition of Amino Acids and Proteins,2016,,,,Academic Press,10-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128021675
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-420196-5,9780124201965,Medical and Health Genomics,2015,,,,Academic Press,10-Jun-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780124201965
S&T,"eBook - Biochemistry, Genetics and Molecular Biology 2016",EBCBGMB16,978-0-12-805361-4,9780128053614,Tissue Engineering Made Easy,2016,,,,Academic Press,10-Jun-2016,Active,Added in February 2016,http://www.sciencedirect.com/science/book/9780128053614
S&T,eBook - Computer Science 2016,EBCCS16,978-0-12-803451-4,9780128034514,Data Breach Preparation and Response,2016,,,,Syngress,10-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128034514
S&T,eBook - Earth and Planetary Sciences 2016,EBCEPS16,978-0-12-804292-2,9780128042922,Community-Based Psychological First Aid,2016,,,,Butterworth-Heinemann,10-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128042922
S&T,eBook - Energy 2016,EBCEN16,978-0-08-100315-2,9780081003152,Magnetic Fusion Energy,2016,,,,Woodhead Publishing,10-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081003152
S&T,eBook - Engineering 2016,EBCE16,978-0-08-100226-1,9780081002261,Clothing for Children and Teenagers,2016,,Woodhead Publishing Series in Textiles,,Woodhead Publishing,10-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780081002261
S&T,eBook - Engineering 2016,EBCE16,978-0-12-802408-9,9780128024089,Biofluid Mechanics,2016,,,,Academic Press,10-Jun-2016,Active,Original frontlist title,http://www.sciencedirect.com/science/book/9780128024089
